user_id,device_type,location,age_group,gender,ad_id,content_type,ad_topic,ad_target_audience,click_through_rate,conversion_rate,engagement_level,view_time,cost_per_click,ROI,date,time
600,Desktop,UK,25-34,Male,A3203,Image,Travel,Travel Lovers,0.0363664272165848,0.041,Commented,36,1.24,0.12,2025-08-21,21:12:22
711,Desktop,Canada,18-24,Male,A1479,Text,Electronics,Tech Enthusiasts,0.0600675129875374,0.0768,Ignored,18,1.16,0.4,2025-12-23,15:43:59
442,Desktop,Canada,45-54,Female,A1677,Text,Electronics,Family Oriented,0.0293009038813953,0.0761,Shared,44,0.83,0.27,2025-04-29,06:42:27
871,Desktop,Canada,18-24,Male,A1453,Image,Automotive,Travel Lovers,0.1409126301814406,0.1016,Commented,25,1.3,1.1,2025-12-16,06:52:44
351,Tablet,UK,55+,Female,A3050,Video,Automotive,Family Oriented,0.116285394072624,0.0999,Liked,50,0.89,1.31,2025-08-16,22:26:14
589,Tablet,India,35-44,Male,A7093,Image,Travel,Young Adults,0.0648027600031539,0.1174,Liked,56,1.15,0.66,2025-07-05,19:08:14
100,Tablet,UK,45-54,Male,A7166,Image,Automotive,Travel Lovers,0.1191641666857666,0.0589,Ignored,15,0.15,4.68,2025-02-11,06:20:31
122,Tablet,Germany,45-54,Female,A3789,Video,Travel,Tech Enthusiasts,0.086463305599479,0.1282,Ignored,12,0.26,4.26,2025-10-05,04:46:33
919,Desktop,UK,25-34,Female,A6510,Image,Travel,Fitness Lovers,0.1223408635929725,0.1168,Liked,26,0.54,2.65,2025-01-16,11:14:39
850,Tablet,India,55+,Female,A9861,Text,Travel,Fitness Lovers,0.1388689190893948,0.1325,Liked,42,1.28,1.44,2025-08-02,18:19:50
812,Mobile,USA,55+,Female,A7322,Video,Electronics,Fitness Lovers,0.1471620975975419,0.1031,Commented,55,0.83,1.83,2025-03-09,07:52:45
794,Tablet,UK,45-54,Male,A8977,Video,Travel,Young Adults,0.0506681976877513,0.1199,Liked,55,0.45,1.35,2025-07-04,15:40:26
257,Desktop,India,35-44,Male,A8311,Video,Health,Young Adults,0.0305621056306452,0.0288,Liked,23,0.22,0.4,2025-12-03,08:16:06
700,Tablet,Germany,35-44,Male,A6737,Text,Automotive,Fitness Lovers,0.063174018656929,0.1048,Liked,55,1.22,0.54,2025-05-29,11:04:33
237,Tablet,Germany,25-34,Female,A9397,Image,Travel,Tech Enthusiasts,0.0677939083916991,0.1461,Commented,26,0.44,2.25,2025-12-25,14:38:10
164,Mobile,India,35-44,Female,A7498,Text,Electronics,Family Oriented,0.0328277389162961,0.0588,Ignored,19,1.03,0.19,2025-09-09,07:19:59
611,Desktop,USA,25-34,Female,A2520,Video,Electronics,Family Oriented,0.0879549067975078,0.112,Liked,40,0.78,1.26,2025-09-17,22:33:32
914,Mobile,Germany,45-54,Female,A5729,Image,Health,Travel Lovers,0.1329364738747023,0.1452,Commented,43,0.25,7.72,2025-10-10,18:04:40
599,Tablet,USA,25-34,Female,A6140,Video,Electronics,Family Oriented,0.0731692983271447,0.0507,Shared,30,0.8,0.46,2025-09-13,22:10:38
351,Tablet,UK,25-34,Female,A1875,Image,Travel,Tech Enthusiasts,0.1029020351876756,0.0236,Commented,39,0.37,0.66,2025-02-19,21:45:16
783,Tablet,Canada,35-44,Male,A2178,Video,Travel,Family Oriented,0.0889129029837934,0.0557,Ignored,39,0.34,1.46,2025-06-03,15:04:20
614,Tablet,Germany,55+,Male,A9888,Image,Health,Fitness Lovers,0.1231423090239614,0.0366,Commented,57,1.01,0.45,2025-06-24,10:39:12
190,Tablet,Canada,55+,Male,A2059,Text,Fashion,Young Adults,0.0317744630485228,0.0593,Ignored,18,1.31,0.14,2025-03-28,01:53:59
254,Mobile,UK,45-54,Female,A9002,Image,Travel,Young Adults,0.0505002374197807,0.1144,Ignored,31,1.09,0.53,2025-12-16,14:30:33
574,Desktop,Canada,25-34,Male,A1910,Text,Automotive,Tech Enthusiasts,0.0201709712390738,0.0646,Ignored,53,1.29,0.1,2025-01-26,14:32:46
817,Mobile,India,18-24,Female,A2435,Text,Travel,Tech Enthusiasts,0.0962454455442059,0.0236,Ignored,60,0.21,1.08,2025-06-04,14:47:14
370,Desktop,India,45-54,Female,A8471,Image,Fashion,Tech Enthusiasts,0.126441763235089,0.1224,Ignored,58,0.75,2.06,2025-03-05,20:17:00
756,Tablet,India,45-54,Male,A3796,Video,Health,Tech Enthusiasts,0.0551832032154306,0.0324,Shared,39,0.2,0.89,2025-10-13,15:22:07
634,Tablet,India,18-24,Male,A1642,Text,Electronics,Fitness Lovers,0.0105331511829044,0.067,Liked,52,0.43,0.16,2025-06-10,01:49:56
184,Desktop,USA,35-44,Male,A8582,Video,Health,Travel Lovers,0.0193227615102965,0.0818,Shared,59,1.02,0.15,2025-06-29,05:14:06
579,Mobile,India,45-54,Male,A5842,Text,Health,Family Oriented,0.1326114080635577,0.1482,Shared,51,1.29,1.52,2025-07-31,12:12:38
763,Desktop,India,25-34,Male,A6884,Image,Travel,Tech Enthusiasts,0.122480841735698,0.0635,Shared,22,1.45,0.54,2025-05-31,19:34:41
569,Tablet,India,45-54,Male,A1359,Text,Automotive,Travel Lovers,0.1208729274224713,0.1107,Ignored,39,1.04,1.29,2025-10-16,16:14:00
478,Tablet,Germany,35-44,Female,A1604,Image,Automotive,Fitness Lovers,0.1160213110293683,0.0375,Liked,40,0.88,0.49,2025-08-26,20:42:19
381,Mobile,UK,55+,Male,A7087,Text,Travel,Fitness Lovers,0.0314774194046445,0.0382,Ignored,51,1.46,0.08,2025-08-19,04:19:42
850,Desktop,India,35-44,Female,A9137,Text,Health,Family Oriented,0.0438601165428166,0.0369,Shared,26,1.03,0.16,2025-07-26,13:37:52
316,Tablet,Canada,55+,Female,A2527,Text,Electronics,Travel Lovers,0.023253418132497,0.14,Commented,54,0.91,0.36,2025-08-17,09:54:59
171,Tablet,USA,35-44,Male,A4591,Video,Travel,Fitness Lovers,0.070845254219412,0.0243,Liked,29,1.21,0.14,2025-08-24,13:50:57
568,Tablet,USA,18-24,Female,A5208,Image,Automotive,Family Oriented,0.0573968838417128,0.0153,Liked,13,0.26,0.34,2025-08-30,18:22:31
414,Desktop,Canada,35-44,Female,A6110,Text,Travel,Tech Enthusiasts,0.0479625583062416,0.0925,Commented,55,0.35,1.27,2025-05-15,07:21:41
625,Desktop,India,45-54,Female,A3365,Text,Automotive,Fitness Lovers,0.035462643865964,0.096,Shared,29,0.29,1.17,2025-12-22,17:20:38
528,Mobile,UK,35-44,Male,A3658,Text,Automotive,Young Adults,0.0599170804648151,0.1395,Shared,46,0.15,5.57,2025-04-12,22:31:46
437,Mobile,UK,35-44,Female,A7579,Video,Fashion,Tech Enthusiasts,0.0612698905293843,0.0501,Shared,19,0.15,2.05,2025-04-14,01:30:56
951,Tablet,India,18-24,Male,A9337,Image,Automotive,Fitness Lovers,0.0166091490341101,0.1414,Shared,41,0.85,0.28,2025-12-10,13:55:27
301,Desktop,Germany,55+,Female,A1350,Image,Fashion,Fitness Lovers,0.0663361960934535,0.0282,Liked,40,0.95,0.2,2025-04-19,23:20:01
441,Desktop,India,55+,Male,A9328,Video,Electronics,Family Oriented,0.0851149546600117,0.0952,Liked,12,1.01,0.8,2025-07-02,12:20:18
570,Tablet,India,25-34,Male,A7977,Video,Health,Tech Enthusiasts,0.1297350890933434,0.1329,Liked,13,1.43,1.21,2025-11-10,07:47:03
792,Tablet,India,25-34,Male,A1600,Video,Health,Family Oriented,0.0654870181024471,0.0495,Shared,10,1.44,0.23,2025-07-04,09:55:55
199,Mobile,UK,55+,Female,A8322,Text,Health,Family Oriented,0.0271427144746996,0.1441,Ignored,37,0.14,2.79,2025-05-10,19:05:12
733,Tablet,UK,45-54,Male,A1220,Image,Health,Fitness Lovers,0.1036922653030663,0.032,Ignored,14,0.76,0.44,2025-05-08,08:20:26
160,Mobile,India,55+,Male,A5404,Image,Automotive,Travel Lovers,0.0672749380561482,0.0607,Shared,16,1.47,0.28,2025-08-29,08:22:16
627,Mobile,Canada,25-34,Male,A8839,Text,Fashion,Young Adults,0.0753662559073687,0.1062,Shared,13,1.48,0.54,2025-03-27,07:13:20
420,Mobile,Canada,45-54,Male,A7875,Video,Travel,Tech Enthusiasts,0.1347763810109828,0.0247,Ignored,38,0.86,0.39,2025-12-26,15:23:15
761,Mobile,India,55+,Male,A5538,Image,Travel,Fitness Lovers,0.0243839780738304,0.0826,Commented,49,0.74,0.27,2025-10-13,12:25:04
467,Desktop,Canada,45-54,Female,A5668,Video,Automotive,Fitness Lovers,0.0222196849696103,0.0306,Shared,45,0.97,0.07,2025-12-13,15:20:25
524,Desktop,Canada,35-44,Male,A8951,Image,Travel,Family Oriented,0.0706814245248504,0.0671,Liked,22,0.11,4.31,2025-10-23,10:51:17
571,Desktop,Germany,45-54,Female,A4158,Image,Travel,Young Adults,0.0703701669814172,0.1124,Commented,40,0.14,5.65,2025-12-28,13:36:37
647,Mobile,UK,25-34,Male,A6608,Text,Fashion,Family Oriented,0.138669274959903,0.0451,Commented,51,0.79,0.79,2025-11-13,16:48:09
851,Tablet,UK,25-34,Female,A4284,Video,Electronics,Family Oriented,0.0998925177667564,0.1297,Commented,58,0.32,4.05,2025-12-18,05:24:31
806,Tablet,Germany,25-34,Female,A8355,Video,Fashion,Fitness Lovers,0.0152399092489031,0.0118,Shared,11,0.22,0.08,2025-06-20,01:38:37
668,Desktop,Canada,45-54,Female,A6249,Text,Automotive,Family Oriented,0.0624563744897066,0.0225,Ignored,25,1.38,0.1,2025-04-02,21:41:06
735,Tablet,USA,45-54,Female,A7597,Text,Health,Family Oriented,0.0561744474074705,0.0249,Shared,10,1.11,0.13,2025-11-22,00:11:48
205,Tablet,Canada,35-44,Female,A9847,Video,Health,Family Oriented,0.096023786786833,0.1452,Liked,35,1.36,1.03,2025-09-17,14:46:26
359,Mobile,UK,45-54,Male,A5409,Video,Automotive,Travel Lovers,0.1138593196221932,0.0494,Ignored,49,1.08,0.52,2025-03-23,17:59:11
982,Tablet,Canada,25-34,Male,A2518,Video,Travel,Fitness Lovers,0.080808551730014,0.0966,Shared,29,1.32,0.59,2025-05-04,21:53:29
756,Desktop,USA,45-54,Male,A7362,Image,Health,Family Oriented,0.0736783686419761,0.0822,Liked,28,1.46,0.41,2025-09-01,21:37:28
955,Mobile,USA,45-54,Male,A2022,Video,Travel,Travel Lovers,0.108068940574611,0.0564,Ignored,54,0.18,3.39,2025-02-01,08:22:59
540,Tablet,Canada,35-44,Female,A2366,Text,Travel,Family Oriented,0.1173178423755144,0.1303,Ignored,59,0.2,7.64,2025-07-18,15:11:52
298,Desktop,Germany,45-54,Male,A7637,Image,Travel,Travel Lovers,0.0493863154388923,0.1455,Liked,46,0.28,2.57,2025-01-10,06:44:47
161,Mobile,India,35-44,Female,A6110,Video,Electronics,Fitness Lovers,0.1360454398210915,0.0867,Shared,52,0.85,1.39,2025-03-17,18:54:10
316,Desktop,UK,18-24,Male,A9604,Image,Automotive,Family Oriented,0.0370120432462969,0.0846,Commented,39,0.34,0.92,2025-05-09,08:07:21
316,Desktop,Canada,35-44,Male,A5585,Video,Fashion,Travel Lovers,0.1233300872362204,0.0909,Ignored,28,0.64,1.75,2025-07-23,01:58:51
279,Tablet,Germany,55+,Female,A5129,Image,Electronics,Tech Enthusiasts,0.0369521898086257,0.0176,Commented,13,0.91,0.07,2025-06-23,10:37:29
396,Desktop,UK,25-34,Female,A4102,Video,Automotive,Young Adults,0.1133716406102204,0.1369,Shared,11,0.29,5.35,2025-09-26,12:30:10
856,Desktop,Germany,35-44,Female,A5651,Video,Travel,Travel Lovers,0.1448841286230638,0.0683,Ignored,34,1.15,0.86,2025-11-29,19:07:25
932,Mobile,India,35-44,Male,A4602,Image,Health,Tech Enthusiasts,0.1416183882677355,0.1296,Shared,41,0.81,2.27,2025-09-22,04:20:45
523,Mobile,Canada,35-44,Female,A4474,Text,Travel,Young Adults,0.0702162720754706,0.0663,Shared,53,0.66,0.71,2025-01-05,17:53:41
440,Tablet,India,18-24,Female,A2317,Text,Fashion,Fitness Lovers,0.0169928594895658,0.0999,Shared,60,0.59,0.29,2025-04-15,06:23:15
155,Mobile,USA,25-34,Male,A4207,Video,Health,Young Adults,0.0266414988184406,0.1481,Commented,55,0.45,0.88,2025-06-07,03:28:19
846,Mobile,USA,35-44,Male,A1131,Text,Automotive,Fitness Lovers,0.0202283235323828,0.0396,Ignored,50,1.5,0.05,2025-12-08,20:13:03
238,Tablet,Germany,45-54,Male,A6287,Video,Electronics,Travel Lovers,0.1416513161019107,0.086,Ignored,38,1.05,1.16,2025-04-26,03:38:15
346,Desktop,UK,55+,Male,A5777,Video,Fashion,Fitness Lovers,0.1339390870611198,0.0308,Liked,60,0.93,0.44,2025-02-22,08:26:44
833,Desktop,UK,55+,Female,A2810,Video,Travel,Fitness Lovers,0.1214117177118169,0.1393,Shared,41,0.17,9.95,2025-09-26,03:37:16
745,Mobile,UK,55+,Male,A5673,Image,Travel,Young Adults,0.0245880526654217,0.0183,Liked,27,0.3,0.15,2025-03-29,00:43:47
741,Tablet,USA,18-24,Female,A7233,Text,Automotive,Tech Enthusiasts,0.0348238658991524,0.067,Ignored,22,0.28,0.83,2025-06-07,21:05:57
206,Desktop,India,35-44,Female,A4256,Video,Fashion,Fitness Lovers,0.1360973172346289,0.0526,Commented,14,0.71,1.01,2025-07-19,07:23:35
577,Tablet,Canada,55+,Male,A5678,Text,Fashion,Tech Enthusiasts,0.0901926518537489,0.0408,Ignored,43,0.9,0.41,2025-04-29,00:48:50
382,Desktop,USA,55+,Male,A3668,Text,Electronics,Family Oriented,0.1066008553798238,0.1302,Ignored,18,0.37,3.75,2025-07-29,06:28:31
719,Mobile,Germany,35-44,Male,A1548,Text,Automotive,Tech Enthusiasts,0.0365055484835005,0.0257,Shared,32,0.75,0.13,2025-05-21,12:40:16
895,Desktop,UK,25-34,Female,A7730,Image,Health,Fitness Lovers,0.0971416435790699,0.0598,Shared,36,1.18,0.49,2025-06-17,21:11:44
518,Desktop,USA,35-44,Female,A8579,Text,Health,Tech Enthusiasts,0.0526532917486884,0.0287,Shared,10,1.0,0.15,2025-12-09,04:17:32
883,Mobile,Canada,18-24,Female,A3415,Image,Electronics,Travel Lovers,0.0598829262257497,0.0792,Shared,42,0.53,0.89,2025-07-08,12:50:07
273,Tablet,UK,45-54,Male,A9373,Text,Fashion,Family Oriented,0.118347608602676,0.0887,Shared,55,0.39,2.69,2025-01-28,17:24:10
553,Tablet,India,55+,Male,A5205,Text,Fashion,Tech Enthusiasts,0.027152209325735,0.1454,Liked,28,0.57,0.69,2025-05-21,09:43:42
253,Mobile,Germany,35-44,Male,A5984,Text,Electronics,Travel Lovers,0.1467735536567278,0.0229,Commented,56,1.36,0.25,2025-05-04,08:36:59
901,Mobile,Canada,25-34,Male,A9033,Text,Fashion,Fitness Lovers,0.1212021145166501,0.1126,Ignored,30,1.08,1.26,2025-10-18,19:06:59
800,Desktop,India,55+,Female,A8642,Text,Electronics,Travel Lovers,0.0183667797298419,0.0543,Liked,46,0.31,0.32,2025-01-22,17:21:02
876,Desktop,Germany,35-44,Male,A7723,Image,Travel,Travel Lovers,0.0987556913096727,0.0277,Commented,37,0.3,0.91,2025-07-30,20:43:52
885,Mobile,USA,25-34,Female,A3325,Video,Electronics,Family Oriented,0.0245925565691229,0.1076,Ignored,23,1.19,0.22,2025-03-21,09:21:35
507,Tablet,Canada,18-24,Male,A3772,Video,Automotive,Tech Enthusiasts,0.0619338637582105,0.0149,Liked,19,1.07,0.09,2025-01-03,06:20:26
223,Tablet,India,55+,Male,A6540,Text,Travel,Travel Lovers,0.0621555248802186,0.0571,Liked,50,0.17,2.09,2025-02-12,14:52:22
312,Mobile,India,55+,Male,A1818,Image,Health,Family Oriented,0.0205076751163595,0.0107,Commented,41,0.53,0.04,2025-01-25,08:16:36
844,Mobile,UK,18-24,Female,A6452,Video,Travel,Travel Lovers,0.0674613042308958,0.0637,Liked,23,0.91,0.47,2025-11-24,23:25:19
147,Desktop,India,45-54,Male,A9834,Text,Fashion,Tech Enthusiasts,0.1268978915680851,0.0529,Ignored,20,0.39,1.72,2025-03-19,09:19:33
807,Tablet,USA,45-54,Female,A6864,Image,Automotive,Travel Lovers,0.1200757865035417,0.1073,Ignored,37,0.66,1.95,2025-02-17,18:19:07
603,Mobile,Germany,25-34,Female,A4157,Video,Travel,Fitness Lovers,0.0111499426792359,0.0294,Commented,53,1.43,0.02,2025-05-18,21:14:20
291,Tablet,India,55+,Female,A1580,Text,Health,Fitness Lovers,0.1480851700770457,0.0666,Ignored,32,1.44,0.68,2025-04-25,23:49:29
679,Tablet,Canada,45-54,Male,A8591,Text,Travel,Travel Lovers,0.1139408427159153,0.039,Ignored,34,1.17,0.38,2025-12-28,02:48:40
